Kind,Project,Name,File Path,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlGroupIdFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlGroupIdFunction.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,1,0,0,0,42,3,11,7,2,28,6,8,7,1,1,1,1,1,0,2.55,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlGroupingFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlGroupingFunction.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,1,0,0,0,46,3,11,7,2,32,6,8,7,1,1,1,1,1,0,2.91,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlGroupingIdFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlGroupingIdFunction.java,1,1,1,1,5,0,4,1,1,0,0,1,1,1,0,1,1,0,0,0,44,3,12,8,2,30,6,8,7,1,1,1,1,1,0,2.5,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlHistogramAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlHistogramAggFunction.java,1,1,1,1,5,0,5,0,1,0,0,4,4,4,1,4,0,0,0,4,80,12,41,21,15,29,17,22,17,5,1,1,1,1,0,0.71,4,4,4,4
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlInOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlInOperator.java,2,2,2,1,18,1,13,3,1,1,0,7,7,6,0,7,1,1,1,4,198,22,125,56,66,52,62,81,50,43,8,8,10,3,2,0.42,17,17,20,9
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlItemOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlItemOperator.java,2,1,2,1,11,0,11,0,1,0,1,8,8,8,0,8,1,1,0,6,150,13,116,45,70,21,51,64,40,36,7,3,7,6,2,0.18,20,12,20,13
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonArrayAggAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonArrayAggAggFunction.java,1,1,1,1,6,0,6,0,1,0,0,7,7,7,1,7,0,1,0,6,102,11,69,37,25,22,39,51,34,19,3,3,4,3,2,0.32,11,11,12,9
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonArrayFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonArrayFunction.java,1,1,1,1,8,0,8,0,1,0,0,7,7,7,0,7,0,1,1,5,107,11,76,33,35,20,47,59,32,31,4,3,4,1,1,0.26,12,11,12,7
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonDepthFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonDepthFunction.java,1,1,1,1,5,0,5,0,1,0,0,4,4,4,0,4,0,0,1,3,63,6,37,22,10,20,19,24,20,4,1,1,1,1,0,0.54,4,4,4,4
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonExistsFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonExistsFunction.java,1,1,2,1,9,0,9,0,1,0,0,3,3,3,0,3,0,0,0,3,64,5,39,16,18,20,21,27,15,13,2,2,3,1,1,0.51,5,5,6,3
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonKeysFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonKeysFunction.java,1,1,1,1,8,0,8,0,1,0,0,1,1,1,0,1,0,0,0,1,41,3,18,10,6,20,9,11,10,1,1,1,1,1,0,1.11,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonLengthFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonLengthFunction.java,1,1,1,1,9,0,9,0,1,0,0,1,1,1,0,1,0,0,0,1,42,3,19,10,7,20,9,11,10,1,1,1,1,1,0,1.05,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonObjectAggAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonObjectAggAggFunction.java,1,1,1,1,7,0,7,0,1,0,0,6,6,5,1,5,0,0,0,5,92,9,61,32,25,22,38,46,30,19,2,2,2,1,1,0.36,8,8,8,6
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonObjectFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonObjectFunction.java,2,2,2,1,11,0,11,0,1,0,0,9,9,8,0,8,0,1,1,6,147,13,114,42,59,20,69,89,42,54,6,6,6,4,3,0.18,21,20,21,14
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonPrettyFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonPrettyFunction.java,1,1,1,1,4,0,4,0,1,0,0,4,4,4,0,4,0,0,1,3,63,7,36,22,9,20,19,24,20,4,1,1,1,1,0,0.56,4,4,4,4
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonQueryFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonQueryFunction.java,2,1,2,1,12,0,12,0,1,0,0,6,6,6,0,6,0,2,0,4,120,8,92,28,54,20,49,61,24,39,5,4,5,1,1,0.22,16,11,16,6
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonRemoveFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonRemoveFunction.java,1,1,1,1,7,0,7,0,1,0,0,4,4,4,0,4,0,0,0,4,73,8,45,18,20,20,22,30,19,12,4,4,4,4,2,0.44,7,7,7,7
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonStorageSizeFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonStorageSizeFunction.java,1,1,1,1,9,0,9,0,1,0,0,1,1,1,0,1,0,0,0,1,42,4,18,9,7,20,8,10,9,1,1,1,1,1,0,1.11,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonTypeFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonTypeFunction.java,1,1,1,1,5,0,5,0,1,0,0,4,4,4,0,4,0,0,1,3,65,6,39,23,11,20,20,25,21,4,1,1,1,1,0,0.51,4,4,4,4
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonValueExpressionOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonValueExpressionOperator.java,1,1,1,1,5,0,5,0,1,0,0,1,1,1,0,1,0,0,0,1,39,4,14,9,3,21,8,10,9,1,1,1,1,1,0,1.5,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonValueFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlJsonValueFunction.java,2,2,2,1,13,0,13,0,1,0,0,11,11,9,1,9,0,3,0,6,200,14,164,54,95,22,86,110,47,71,6,6,7,3,2,0.13,25,25,29,13
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLeadLagAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLeadLagAggFunction.java,1,1,1,1,6,0,6,0,2,0,2,6,6,5,0,5,0,0,1,4,103,11,69,29,36,24,30,37,27,13,3,3,3,1,0,0.35,9,9,10,6
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLibrary.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLibrary.java,1,1,1,1,3,0,2,0,1,2,1,5,3,3,7,5,1,0,0,4,96,12,41,24,12,43,22,29,19,12,2,2,2,1,1,1.05,6,6,6,5
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLibraryOperatorTableFactory.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLibraryOperatorTableFactory.java,4,3,4,1,17,0,15,1,1,0,1,5,5,5,2,5,0,3,0,2,166,16,101,36,54,49,45,69,36,40,11,10,11,3,6,0.49,20,19,20,7
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLibraryOperators.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLibraryOperators.java,2,2,2,1,7,0,7,0,1,0,36,3,3,1,0,1,0,1,0,0,347,42,244,124,155,61,66,71,62,49,4,4,4,1,0,0.25,6,6,6,3
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLikeOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLikeOperator.java,2,2,2,1,20,0,16,3,1,0,0,6,6,6,1,6,1,0,0,5,192,15,119,45,66,58,49,64,33,37,5,5,5,5,3,0.49,15,14,15,10
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLiteralChainOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlLiteralChainOperator.java,3,3,3,1,16,0,14,1,1,1,0,8,8,7,0,8,1,1,0,6,211,16,147,63,75,49,70,98,55,54,8,8,8,5,3,0.33,24,24,24,12
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMapQueryConstructor.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMapQueryConstructor.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,35,4,7,4,1,24,3,5,4,1,1,1,1,1,0,3.43,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMapValueConstructor.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMapValueConstructor.java,2,2,2,1,12,0,12,0,1,0,0,4,4,4,0,4,0,1,0,3,92,8,61,26,28,23,23,33,19,17,5,5,6,1,2,0.38,9,9,10,4
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMinMaxAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMinMaxAggFunction.java,2,1,2,1,7,0,7,0,1,0,4,8,8,8,2,8,0,0,0,8,147,18,88,37,43,45,37,49,28,21,4,2,4,1,1,0.51,16,12,17,8
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMonotonicBinaryOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMonotonicBinaryOperator.java,11,10,12,10,57,5,41,10,1,0,0,2,2,2,0,2,0,0,0,2,156,17,94,23,58,45,34,53,16,41,21,19,23,19,3,0.48,22,20,24,20
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMonotonicUnaryFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMonotonicUnaryFunction.java,1,1,1,1,9,0,9,0,1,0,0,2,2,2,0,2,0,0,1,1,58,6,29,18,8,23,11,14,12,2,1,1,1,1,0,0.79,2,2,2,2
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetMemberOfOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetMemberOfOperator.java,2,2,2,1,15,1,13,0,1,0,0,3,3,3,0,3,0,0,0,3,91,11,54,22,28,26,20,27,18,12,4,4,4,3,2,0.48,6,6,6,5
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetQueryConstructor.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetQueryConstructor.java,1,1,1,1,9,0,9,0,1,0,0,8,8,8,0,8,0,1,1,6,137,14,98,48,44,25,40,52,33,25,3,3,3,1,2,0.26,11,11,11,8
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetSetOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetSetOperator.java,1,1,1,1,11,0,11,0,1,0,0,1,1,1,1,1,0,0,0,1,55,6,20,9,9,29,9,11,9,2,1,1,1,1,0,1.45,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetValueConstructor.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetValueConstructor.java,1,1,1,1,11,0,11,0,1,0,0,6,6,6,0,6,0,0,2,4,124,12,85,39,38,28,33,46,28,22,4,4,4,1,2,0.33,11,11,11,6
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlNewOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlNewOperator.java,1,1,1,1,3,0,3,0,1,0,0,3,3,3,0,3,0,0,0,3,54,7,17,10,3,30,9,13,10,3,1,1,1,1,0,1.76,3,3,3,3
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlNthValueAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlNthValueAggFunction.java,1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,43,4,17,10,4,22,9,12,10,2,1,1,1,1,0,1.29,2,2,2,2
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlNtileAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlNtileAggFunction.java,1,1,1,1,13,0,13,0,1,0,0,1,1,1,0,1,0,0,0,1,47,4,22,9,11,21,8,10,9,1,1,1,1,1,0,0.95,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlNullifFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlNullifFunction.java,1,1,1,1,15,1,11,2,1,0,0,2,2,2,0,2,0,0,0,2,75,9,38,20,19,28,23,26,20,10,1,1,1,1,0,0.74,2,2,2,2
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlOverlapsOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlOverlapsOperator.java,2,2,2,1,14,0,14,0,1,0,0,6,6,6,0,6,2,0,0,4,137,12,102,42,57,23,54,70,35,42,7,7,7,5,3,0.23,15,15,15,10
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlOverlayFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlOverlayFunction.java,2,1,2,1,12,0,12,0,1,0,1,3,3,3,0,3,0,0,0,3,83,9,51,20,27,23,24,30,15,17,3,2,3,1,1,0.45,6,5,6,3
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlPositionFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlPositionFunction.java,2,1,2,1,13,0,12,0,1,0,1,4,4,4,0,4,0,0,0,4,102,11,65,24,35,26,25,33,17,18,3,2,5,1,1,0.4,9,7,11,4
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlPosixRegexOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlPosixRegexOperator.java,1,1,2,1,15,1,13,1,1,0,0,5,5,5,2,5,1,0,0,4,136,17,87,43,38,32,42,52,30,26,3,3,4,1,1,0.37,9,9,10,5
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlQuantifyOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlQuantifyOperator.java,1,1,7,1,20,0,12,8,1,0,0,1,1,1,1,1,1,0,0,0,64,8,19,7,10,37,9,11,7,4,1,1,7,1,0,1.95,1,1,7,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRandFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRandFunction.java,1,1,1,1,4,0,4,0,1,0,0,3,3,3,0,3,0,0,0,3,59,7,23,11,8,29,10,14,11,3,1,1,1,1,0,1.26,3,3,3,3
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRandIntegerFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRandIntegerFunction.java,1,1,1,1,4,0,4,0,1,0,0,3,3,3,0,3,0,0,0,3,59,7,23,11,8,29,10,14,11,3,1,1,1,1,0,1.26,3,3,3,3
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRegexpReplaceFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRegexpReplaceFunction.java,3,3,4,3,12,0,12,0,1,0,0,3,3,3,0,3,0,0,0,3,77,6,49,16,24,22,23,33,18,16,7,7,10,7,2,0.45,9,9,12,9
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRegrCountAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRegrCountAggFunction.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,0,1,37,4,10,6,2,23,6,8,6,2,1,1,1,1,0,2.3,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRollupOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRollupOperator.java,3,3,4,2,15,0,14,1,1,0,0,4,4,4,0,4,1,2,0,1,96,6,65,19,37,25,30,46,18,31,5,5,7,5,3,0.38,13,12,16,8
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRowOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlRowOperator.java,1,1,1,1,7,0,6,0,2,0,0,7,7,7,0,7,0,0,0,7,94,11,52,25,19,31,22,30,22,8,1,1,2,1,0,0.6,7,7,8,7
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSequenceValueOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSequenceValueOperator.java,1,1,1,1,5,0,5,0,1,0,0,5,5,5,0,5,1,0,0,4,69,8,42,25,14,19,25,31,22,12,2,2,2,1,0,0.45,6,6,7,5
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSingleValueAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSingleValueAggFunction.java,1,1,1,1,5,0,5,0,1,0,0,5,5,5,1,5,0,0,0,5,82,13,45,23,16,26,18,24,18,6,1,1,1,1,0,0.58,5,5,5,5
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlStdOperatorTable.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlStdOperatorTable.java,2,1,2,1,10,0,9,1,17,7,292,21,21,14,0,21,0,1,0,20,2535,315,1427,624,1056,800,414,454,379,370,8,8,9,1,3,0.56,53,38,56,21
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlStringContextVariable.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlStringContextVariable.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,34,4,8,5,1,22,4,6,5,1,1,1,1,1,0,2.75,1,1,1,1
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSubstringFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSubstringFunction.java,3,3,4,2,21,0,19,0,1,0,0,7,7,7,0,7,1,0,0,6,208,19,163,47,100,26,62,88,42,55,12,12,13,11,3,0.16,25,24,29,19
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSumAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSumAggFunction.java,1,1,1,1,5,0,5,0,1,0,0,5,5,5,1,5,0,0,0,5,88,14,48,23,18,28,20,27,19,8,2,2,2,1,1,0.58,6,6,6,5
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSumEmptyIsZeroAggFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlSumEmptyIsZeroAggFunction.java,1,1,1,1,6,0,6,0,1,0,0,4,4,4,0,4,0,0,0,4,79,10,44,20,18,25,18,24,18,6,2,2,2,1,1,0.57,5,5,5,4
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlThrowOperator.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlThrowOperator.java,1,1,1,1,9,0,9,0,1,0,0,2,2,2,0,2,0,0,0,2,67,6,28,15,11,33,11,14,11,4,1,1,1,1,0,1.18,2,2,2,2
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlTimestampAddFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlTimestampAddFunction.java,3,2,4,1,15,0,15,0,1,1,3,3,3,1,0,2,1,0,0,1,112,7,61,21,37,44,27,33,19,15,9,4,10,1,3,0.72,11,6,12,3
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlTimestampDiffFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlTimestampDiffFunction.java,1,1,2,1,9,0,9,0,1,0,1,2,2,1,0,1,1,0,0,0,80,4,31,17,14,45,15,17,15,4,2,2,3,1,0,1.45,3,3,4,2
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlTranslate3Function.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlTranslate3Function.java,1,1,1,1,8,0,7,1,1,0,0,3,3,3,0,3,1,0,0,2,72,8,34,15,14,30,16,23,15,9,2,2,2,1,1,0.88,5,5,5,3
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlTrimFunction.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/SqlTrimFunction.java,1,1,1,1,7,0,7,0,3,0,1,12,10,12,5,12,1,0,1,10,174,19,122,49,58,33,52,68,37,33,4,3,5,3,2,0.27,18,17,19,14
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/fun/package-info.java,calcite/core/src/main/java/org/apache/calcite/sql/fun/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,3,3,0,29,2,2,2,0,0,0,0,0,0,9.67,0,0,0,0
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/package-info.java,calcite/core/src/main/java/org/apache/calcite/sql/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,3,3,0,93,2,2,2,0,0,0,0,0,0,31,0,0,0,0
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/parser/Span.java,calcite/core/src/main/java/org/apache/calcite/sql/parser/Span.java,1,1,1,1,5,0,4,1,1,5,0,15,15,10,1,15,0,1,0,14,154,19,68,23,29,67,27,47,24,25,3,2,3,3,1,0.99,20,19,20,17
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlAbstractParserImpl.java,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlAbstractParserImpl.java,1,1,1,1,9,0,6,2,4,1,3,19,38,39,15,40,8,3,3,26,710,64,427,119,302,221,108,140,96,62,8,8,8,1,4,0.52,29,29,32,19
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParseException.java,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParseException.java,1,1,1,1,16,0,6,9,1,0,0,7,7,7,4,7,0,1,0,6,175,15,60,26,24,100,26,40,22,19,5,5,5,1,2,1.67,11,11,11,7
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParser.java,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParser.java,1,1,1,1,7,0,5,2,5,5,2,35,43,38,16,43,8,4,0,31,397,46,232,91,107,122,119,167,83,89,4,4,4,1,3,0.53,46,44,46,35
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParserImplFactory.java,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParserImplFactory.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,39,4,5,4,0,30,3,4,4,0,0,0,0,0,0,6,0,0,0,0
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParserPos.java,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParserPos.java,1,1,1,1,8,0,6,2,4,7,3,31,31,24,4,31,1,6,0,24,331,41,196,70,97,94,75,116,61,64,5,5,10,3,2,0.48,40,39,60,37
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParserUtil.java,calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParserUtil.java,1,1,2,1,11,0,9,2,7,37,2,65,65,26,14,63,1,5,0,57,963,92,698,264,388,193,323,457,215,299,7,7,10,7,3,0.28,129,126,151,90
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/parser/impl/package-info.java,calcite/core/src/main/java/org/apache/calcite/sql/parser/impl/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,3,3,0,21,2,2,2,0,0,0,0,0,0,7,0,0,0,0
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/parser/package-info.java,calcite/core/src/main/java/org/apache/calcite/sql/parser/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,3,3,0,20,2,2,2,0,0,0,0,0,0,6.67,0,0,0,0
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/pretty/SqlFormatOptions.java,calcite/core/src/main/java/org/apache/calcite/sql/pretty/SqlFormatOptions.java,1,1,1,1,4,0,4,0,1,0,0,24,24,24,11,24,0,0,0,24,177,26,112,52,46,39,47,72,37,35,1,1,1,1,0,0.35,24,24,24,24
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/pretty/SqlPrettyWriter.java,calcite/core/src/main/java/org/apache/calcite/sql/pretty/SqlPrettyWriter.java,1,1,2,1,12,0,10,1,6,2,3,73,73,71,40,73,3,5,10,55,1158,110,809,201,521,248,307,430,174,281,26,8,26,17,2,0.31,141,122,174,91
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/pretty/package-info.java,calcite/core/src/main/java/org/apache/calcite/sql/pretty/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,3,3,0,20,2,2,2,0,0,0,0,0,0,6.67,0,0,0,0
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/type/AbstractSqlType.java,calcite/core/src/main/java/org/apache/calcite/sql/type/AbstractSqlType.java,1,1,1,1,6,0,5,1,1,0,0,5,5,5,2,5,0,0,1,4,86,12,40,24,10,34,20,27,18,10,2,2,2,1,1,0.85,6,6,7,5
File,Calcite,calcite/core/src/main/java/org/apache/calcite/sql/type/ArraySqlType.java,calcite/core/src/main/java/org/apache/calcite/sql/type/ArraySqlType.java,1,1,1,1,8,0,7,0,2,0,0,7,7,7,1,7,0,0,1,6,90,13,47,12,24,30,19,30,14,16,3,3,3,1,1,0.64,10,10,12,7
